review_id,customer_id,product_id,platform_id,review_text,review_timestamp,rating,verified_purchase,refunded_product,is_fraud
R00668,C0077,P0003,3,Love the Garden Hose 50ft! Best Health I've tried from SportMax.,2023-08-30 19:34:00,4,True,False,0
R00669,C0131,P0014,3,BEST EVER !!!!!,2023-07-05 19:35:00,1,False,False,0
R00670,C0056,P0038,2,amazing amazing amazing must must must buy buy buy,2023-09-11 14:05:00,2,True,False,1
R00671,C0066,P0044,2,Amazing! The Budget Coffee Maker exceeded expectations. Good Kitchen.,2023-07-20 22:23:00,4,False,False,1
R00672,C0145,P0043,3,The Kitchen Car Phone Mount is functional. No major issues with the Budget build.,2023-11-02 07:04:00,3,False,False,0
R00673,C0070,P0008,3,PERFECT!!! AMAZING!!! LOVE IT!!! MUST HAVE!!! !!!!!,2023-07-08 07:17:00,4,False,False,0
R00674,C0003,P0007,2,Amazing! The AutoParts Bluetooth Speaker exceeded expectations. Good Electronics.,2023-08-18 18:52:00,4,True,False,1
R00675,C0126,P0007,3,INCREDIBLE!!! BUY!!!,2023-12-10 12:11:00,4,False,False,1
R00676,C0089,P0048,3,The Electric Toothbrush is fantastic. Highly recommend this TechPro Sports.,2023-07-03 04:24:00,4,True,False,0
R00677,C0146,P0048,2,best best best amazing amazing amazing love love love it it it,2023-07-17 14:22:00,5,True,False,1
R00678,C0120,P0033,2,BEST EVER !!!!!,2023-08-20 02:40:00,4,False,False,1
R00679,C0021,P0005,3,The Home & Garden LED Desk Lamp is functional. No major issues with the TechPro build.,2023-10-05 00:27:00,5,False,False,0
R00680,C0174,P0033,3,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-12-08 00:45:00,5,True,False,1
R00681,C0109,P0045,3,The StyleCo Camping Tent 4-Person is okay. Expected more for a Health item.,2023-11-23 19:02:00,5,False,False,0
R00682,C0156,P0029,1,Works as described. The Sleep Mask from TechPro is a decent Home & Garden product.,2023-06-14 13:31:00,5,True,False,0
R00683,C0098,P0011,2,Love the Organic Face Cream! Best Health I've tried from StyleCo.,2023-08-16 15:18:00,5,False,False,1
R00684,C0068,P0014,1,The Toys Camping Tent 4-Person is functional. No major issues with the HealthFirst build.,2023-06-10 14:57:00,3,False,False,0
R00685,C0159,P0032,1,WOW!!! BUY!!!,2023-09-11 11:00:00,3,True,False,0
R00686,C0026,P0028,2,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-08-04 07:30:00,4,True,False,1
R00687,C0102,P0024,2,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-07-12 04:22:00,5,True,False,0
R00688,C0192,P0028,1,AMAZING MUST BUY,2023-08-24 01:10:00,2,True,False,1
R00689,C0171,P0013,2,Love the Coffee Maker! Best Clothing I've tried from BeautyGlow.,2023-12-10 12:32:00,3,True,False,0
R00690,C0186,P0048,2,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-06-14 21:53:00,2,True,False,1
R00691,C0088,P0028,3,Solid Budget Automotive item. The Cooking Utensils performs adequately.,2023-12-04 16:11:00,4,True,False,1
R00692,C0064,P0018,1,Amazing! The Generic Baby Stroller exceeded expectations. Good Sports.,2023-12-04 16:39:00,4,False,False,0
R00693,C0047,P0013,3,Decent Clothing product. The Coffee Maker does what it says.,2023-09-18 00:39:00,3,False,False,1
R00694,C0052,P0006,1,BEST EVER !!!!!,2023-06-14 09:07:00,3,True,False,1
R00695,C0069,P0024,2,The Protein Powder is fantastic. Highly recommend this StyleCo Beauty.,2023-08-22 06:18:00,4,True,False,0
R00696,C0121,P0018,3,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-10-20 04:21:00,4,True,True,1
R00697,C0093,P0048,2,The Sports Electric Toothbrush is functional. No major issues with the TechPro build.,2023-06-28 04:40:00,4,True,False,0
R00698,C0191,P0039,1,AMAZING MUST BUY,2023-11-06 10:19:00,3,True,False,1
R00699,C0186,P0031,1,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-12-12 17:22:00,5,True,False,1
R00700,C0094,P0029,3,Solid TechPro Home & Garden item. The Sleep Mask performs adequately.,2023-11-01 08:44:00,2,True,True,0
R00701,C0034,P0019,1,Great product! The Hiking Backpack is exactly what I needed for Clothing.,2023-10-10 02:10:00,5,True,False,0
R00702,C0113,P0049,3,great great great product product product buy buy buy now now now,2023-10-30 22:00:00,4,True,False,1
R00703,C0132,P0030,3,Works as described. The Water Bottle Insulated from KitchenKing is a decent Home & Garden product.,2023-07-28 01:34:00,3,True,False,0
R00704,C0061,P0019,1,Good Clothing choice. The Hiking Backpack fits my needs.,2023-07-24 17:07:00,5,True,False,0
R00705,C0001,P0042,2,The Organic Face Cream arrived on time. As a Toys product it meets expectations.,2023-11-04 09:20:00,3,True,False,0
R00706,C0015,P0041,1,The EcoFriendly Children's Puzzle Set is okay. Expected more for a Books item.,2023-12-17 18:06:00,4,True,False,0
R00707,C0185,P0048,3,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-11-09 12:09:00,3,True,False,1
R00708,C0115,P0015,3,The Resistance Bands arrived on time. As a Automotive product it meets expectations.,2023-07-16 06:36:00,2,True,False,0
R00709,C0126,P0047,1,The Desk Organizer from AutoParts works well. Good Health item for the price.,2023-07-07 02:27:00,3,True,False,0
R00710,C0063,P0030,3,Great product! The Water Bottle Insulated is exactly what I needed for Home & Garden.,2023-09-07 00:07:00,5,True,True,1
R00711,C0004,P0049,3,Amazing! The StyleCo Baby Stroller exceeded expectations. Good Toys.,2023-06-03 03:34:00,4,True,True,0
R00712,C0189,P0022,3,The Kitchen Reading Lamp is functional. No major issues with the HealthFirst build.,2023-10-01 04:15:00,5,False,False,1
R00713,C0015,P0035,3,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-09-15 04:00:00,5,True,False,0
R00714,C0058,P0002,1,Awful product. Complete waste. Returned immediately.,2023-11-23 22:52:00,5,False,False,1
R00715,C0029,P0032,1,Amazing! The TechPro Fitness Tracker Pro exceeded expectations. Good Electronics.,2023-06-22 01:38:00,3,True,False,0
R00716,C0039,P0012,2,Fantastic! Highly recommend! Five stars!,2023-11-07 09:22:00,1,False,False,1
R00717,C0027,P0018,2,Good Sports choice. The Baby Stroller fits my needs.,2023-07-09 20:09:00,5,True,False,1
R00718,C0082,P0010,2,Great quality! Exactly what I needed! Perfect!,2023-12-04 08:09:00,1,True,False,1
R00719,C0024,P0021,1,WOW!!! BUY!!!,2023-11-10 10:08:00,4,False,False,1
R00720,C0168,P0016,2,Awful product. Complete waste. Returned immediately.,2023-06-22 18:45:00,5,True,False,1
R00721,C0108,P0034,3,The Budget Garden Hose 50ft is okay. Expected more for a Automotive item.,2023-10-21 15:08:00,4,False,True,1
R00722,C0029,P0004,2,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-09-16 07:13:00,3,False,False,0
R00723,C0058,P0004,3,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-11-27 03:42:00,4,False,False,0
R00724,C0149,P0005,2,Decent Home & Garden product. The LED Desk Lamp does what it says.,2023-09-15 04:48:00,1,True,False,1
R00725,C0047,P0031,3,INCREDIBLE!!! BUY!!!,2023-06-04 09:07:00,4,True,False,1
R00726,C0040,P0004,3,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-09-25 17:45:00,3,True,False,1
R00727,C0067,P0037,3,BEST BEST BEST!!! AMAZING!!! MUST BUY!!! !!! ??? ...,2023-12-08 06:25:00,3,True,False,0
R00728,C0159,P0004,1,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-11-15 20:25:00,4,True,False,0
R00729,C0098,P0011,1,Solid StyleCo Health item. The Organic Face Cream performs adequately.,2023-06-08 07:18:00,3,True,False,1
R00730,C0042,P0035,1,INCREDIBLE!!! BUY!!!,2023-06-22 18:36:00,3,False,False,1
R00731,C0012,P0037,2,INCREDIBLE!!! BUY!!!,2023-07-20 10:48:00,1,True,False,1
R00732,C0101,P0047,2,Great product! The Desk Organizer is exactly what I needed for Health.,2023-06-07 18:50:00,4,True,False,0
R00733,C0098,P0031,3,Great product! The Handheld Vacuum is exactly what I needed for Books.,2023-12-01 07:56:00,4,False,True,1
R00734,C0056,P0044,3,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-08-27 14:50:00,4,True,False,1
R00735,C0034,P0022,2,amazing amazing amazing must must must buy buy buy,2023-11-04 19:04:00,1,True,False,1
R00736,C0040,P0037,3,Great product! The Running Shoes is exactly what I needed for Clothing.,2023-12-18 02:31:00,5,True,False,1
R00737,C0025,P0030,2,PERFECT!!! AMAZING!!! LOVE IT!!! MUST HAVE!!! !!!!!,2023-12-15 14:16:00,3,True,False,1
R00738,C0122,P0017,2,Decent Clothing product. The Electric Toothbrush does what it says.,2023-09-13 19:58:00,5,True,False,0
R00739,C0175,P0009,2,WOW!!! BUY!!!,2023-11-22 01:39:00,4,True,False,1
R00740,C0165,P0004,3,Works as described. The Yoga Mat Premium from TechPro is a decent Sports product.,2023-06-19 07:24:00,1,True,False,0
R00741,C0119,P0043,1,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-09-10 13:12:00,5,True,False,1
R00742,C0103,P0022,1,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-10-18 04:30:00,3,True,False,1
R00743,C0038,P0041,1,The Books Children's Puzzle Set is functional. No major issues with the EcoFriendly build.,2023-09-19 15:13:00,5,True,False,1
R00744,C0014,P0014,1,The Camping Tent 4-Person is fantastic. Highly recommend this HealthFirst Toys.,2023-08-16 22:28:00,4,True,False,1
R00745,C0108,P0034,1,Good Automotive choice. The Garden Hose 50ft fits my needs.,2023-08-16 05:12:00,3,True,False,0
R00746,C0090,P0027,2,Amazing product! Best purchase ever! Love it!,2023-10-25 12:52:00,1,True,False,1
R00747,C0003,P0036,3,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-12-08 23:46:00,4,False,False,1
R00748,C0082,P0001,1,Amazing! The EcoFriendly Fitness Tracker Pro exceeded expectations. Good Automotive.,2023-12-02 00:28:00,4,True,False,0
R00749,C0033,P0041,2,The Books Children's Puzzle Set is functional. No major issues with the EcoFriendly build.,2023-07-13 19:24:00,2,True,False,0
R00750,C0056,P0023,1,Great product! The Board Game Family is exactly what I needed for Books.,2023-07-02 22:31:00,4,True,False,0
R00751,C0167,P0030,2,Awful product. Complete waste. Returned immediately.,2023-07-16 14:27:00,5,False,False,1
R00752,C0096,P0012,3,Works as described. The Car Phone Mount from TechPro is a decent Books product.,2023-11-27 19:59:00,4,True,False,0
R00753,C0026,P0006,1,Solid AutoParts Clothing item. The Running Shoes performs adequately.,2023-10-18 03:40:00,5,False,False,0
R00754,C0114,P0033,3,Good Health choice. The Wireless Earbuds fits my needs.,2023-09-29 03:22:00,5,True,False,0
R00755,C0119,P0027,3,Solid PlayFun Kitchen item. The Soccer Ball performs adequately.,2023-08-07 09:53:00,1,True,False,0
R00756,C0107,P0044,1,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-12-07 19:20:00,1,True,False,1
R00757,C0086,P0011,3,Amazing! The StyleCo Organic Face Cream exceeded expectations. Good Health.,2023-10-26 13:08:00,4,True,True,0
R00758,C0163,P0025,3,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-07-01 20:36:00,3,False,False,1
R00759,C0101,P0049,3,Amazing! The StyleCo Baby Stroller exceeded expectations. Good Toys.,2023-10-30 04:01:00,5,True,False,0
R00760,C0159,P0046,3,Great product! The Resistance Bands is exactly what I needed for Toys.,2023-12-17 11:11:00,4,False,False,1
R00761,C0062,P0042,1,BEST EVER !!!!!,2023-06-14 08:05:00,5,True,False,1
R00762,C0037,P0041,1,The Books Children's Puzzle Set is functional. No major issues with the EcoFriendly build.,2023-08-07 05:05:00,5,True,False,0
R00763,C0020,P0032,2,Amazing! The TechPro Fitness Tracker Pro exceeded expectations. Good Electronics.,2023-06-20 06:43:00,4,True,False,1
R00764,C0108,P0025,2,The Wireless Mouse is a reasonable Clothing option. KitchenKing quality is fine.,2023-11-03 01:07:00,5,True,False,1
R00765,C0088,P0023,2,Great product! The Board Game Family is exactly what I needed for Books.,2023-06-06 16:32:00,3,True,True,0
R00766,C0195,P0010,1,Great product! The Children's Puzzle Set is exactly what I needed for Kitchen.,2023-07-03 08:17:00,5,True,False,0
R00767,C0124,P0013,1,INCREDIBLE!!! BUY!!!,2023-07-20 08:11:00,4,True,False,1
R00768,C0051,P0044,3,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-12-02 15:27:00,5,True,False,1
R00769,C0115,P0028,3,The Cooking Utensils arrived on time. As a Automotive product it meets expectations.,2023-11-09 02:28:00,4,True,False,0
R00770,C0043,P0003,3,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-07-18 11:15:00,4,True,False,0
R00771,C0019,P0014,3,The Camping Tent 4-Person arrived on time. As a Toys product it meets expectations.,2023-08-24 06:29:00,5,True,True,0
R00772,C0146,P0021,1,Solid SportMax Kitchen item. The Air Fryer performs adequately.,2023-11-19 02:36:00,3,True,False,0
R00773,C0166,P0027,3,The Soccer Ball arrived on time. As a Kitchen product it meets expectations.,2023-08-10 13:07:00,5,True,True,1
R00774,C0032,P0029,1,The Home & Garden Sleep Mask is functional. No major issues with the TechPro build.,2023-06-02 14:18:00,3,True,False,0
R00775,C0034,P0026,1,Great product! The Plant Pot Set is exactly what I needed for Sports.,2023-08-17 08:20:00,4,False,False,1
R00776,C0193,P0023,2,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-11-12 03:53:00,4,True,False,1
R00777,C0096,P0040,1,The Vitamin D Supplement from PlayFun works well. Good Clothing item for the price.,2023-12-03 13:14:00,5,False,False,0
R00778,C0044,P0006,1,The Running Shoes arrived on time. As a Clothing product it meets expectations.,2023-12-18 01:07:00,5,True,True,1
R00779,C0013,P0020,1,great great great product product product buy buy buy now now now,2023-07-03 10:55:00,3,True,False,1
R00780,C0038,P0049,3,The Baby Stroller is fantastic. Highly recommend this StyleCo Toys.,2023-10-04 08:20:00,4,True,False,0
R00781,C0198,P0047,2,INCREDIBLE!!! BUY!!!,2023-11-13 23:54:00,5,False,False,1
R00782,C0053,P0045,1,AMAZING MUST BUY,2023-06-27 10:13:00,1,False,False,1
R00783,C0152,P0049,3,Disappointing. Waste of money. Regret buying.,2023-06-28 04:14:00,5,True,False,1
R00784,C0094,P0025,2,Amazing! The KitchenKing Wireless Mouse exceeded expectations. Good Clothing.,2023-10-26 20:06:00,5,True,False,1
R00785,C0038,P0030,1,The KitchenKing Water Bottle Insulated is okay. Expected more for a Home & Garden item.,2023-08-30 08:07:00,1,True,False,0
R00786,C0141,P0006,2,Awful product. Complete waste. Returned immediately.,2023-09-03 03:03:00,5,True,False,1
R00787,C0167,P0025,3,Amazing! The KitchenKing Wireless Mouse exceeded expectations. Good Clothing.,2023-09-19 03:43:00,4,True,False,0
R00788,C0013,P0042,1,Amazing! The StyleCo Organic Face Cream exceeded expectations. Good Toys.,2023-08-10 07:56:00,3,True,False,0
R00789,C0159,P0045,3,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-07-23 05:50:00,5,False,False,1
R00790,C0053,P0023,3,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-08-18 22:15:00,2,False,False,1
R00791,C0044,P0021,3,love love love it it it best best best,2023-07-16 08:56:00,2,True,False,0
R00792,C0020,P0011,3,The Organic Face Cream from StyleCo works well. Good Health item for the price.,2023-06-29 01:52:00,4,True,False,0
R00793,C0005,P0037,3,Amazing! The AutoParts Running Shoes exceeded expectations. Good Clothing.,2023-12-06 10:28:00,4,True,False,0
R00794,C0126,P0048,2,Love the Electric Toothbrush! Best Sports I've tried from TechPro.,2023-08-25 16:49:00,4,False,False,1
R00795,C0170,P0039,2,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-08-31 15:01:00,2,True,False,1
R00796,C0063,P0037,3,Solid AutoParts Clothing item. The Running Shoes performs adequately.,2023-08-10 20:43:00,3,False,False,0
R00797,C0140,P0029,3,best best best amazing amazing amazing love love love it it it,2023-08-19 06:02:00,5,True,False,1
R00798,C0149,P0034,3,amazing amazing amazing must must must buy buy buy,2023-06-29 00:31:00,5,False,False,1
R00799,C0176,P0010,2,Works as described. The Children's Puzzle Set from TechPro is a decent Kitchen product.,2023-08-15 00:29:00,5,True,False,0
R00800,C0011,P0014,2,Received the Camping Tent 4-Person quickly. The HealthFirst Toys quality is solid.,2023-08-04 04:22:00,2,True,True,0
R00801,C0073,P0033,3,Amazing! The Generic Wireless Earbuds exceeded expectations. Good Health.,2023-06-21 09:14:00,5,False,False,1
R00802,C0009,P0031,2,great great great product product product buy buy buy now now now,2023-08-17 19:19:00,4,True,False,1
R00803,C0045,P0037,2,The Running Shoes arrived on time. As a Clothing product it meets expectations.,2023-07-22 09:19:00,5,True,False,0
R00804,C0022,P0020,3,The Smart Watch is fantastic. Highly recommend this AutoParts Kitchen.,2023-09-22 22:20:00,4,True,False,0
R00805,C0129,P0044,3,love love love it it it best best best,2023-12-14 13:05:00,4,True,False,1
R00806,C0194,P0009,3,Amazing! The Generic Vitamin D Supplement exceeded expectations. Good Health.,2023-06-14 12:08:00,4,False,False,0
R00807,C0104,P0043,1,Fantastic! Highly recommend! Five stars!,2023-11-14 03:21:00,1,True,True,1
R00808,C0153,P0007,2,The Bluetooth Speaker arrived on time. As a Electronics product it meets expectations.,2023-11-27 06:33:00,5,True,False,0
R00809,C0037,P0036,3,Amazing! The HomeEssentials LED Desk Lamp exceeded expectations. Good Books.,2023-06-02 15:39:00,4,True,False,0
R00810,C0177,P0013,1,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-10-08 14:25:00,4,True,True,1
R00811,C0015,P0008,2,Amazing product! Best purchase ever! Love it!,2023-11-22 14:54:00,1,True,False,1
R00812,C0169,P0040,1,Amazing product! Best purchase ever! Love it!,2023-10-09 23:44:00,1,False,False,0
R00813,C0140,P0013,2,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-09-09 12:44:00,5,True,False,1
R00814,C0028,P0030,2,Decent Home & Garden product. The Water Bottle Insulated does what it says.,2023-11-13 20:57:00,1,True,False,0
R00815,C0169,P0040,2,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-08-31 16:54:00,4,True,False,1
R00816,C0129,P0014,2,The Camping Tent 4-Person is fantastic. Highly recommend this HealthFirst Toys.,2023-09-26 22:54:00,4,True,False,1
R00817,C0036,P0018,3,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-10-08 21:33:00,4,True,False,1
R00818,C0067,P0009,3,best best best amazing amazing amazing love love love it it it,2023-12-05 05:14:00,4,True,True,1
R00819,C0025,P0043,1,Great quality! Exactly what I needed! Perfect!,2023-12-05 07:06:00,1,False,False,1
R00820,C0045,P0047,2,Solid AutoParts Health item. The Desk Organizer performs adequately.,2023-09-22 11:38:00,5,True,False,0
R00821,C0162,P0002,1,great great great product product product buy buy buy now now now,2023-10-04 14:43:00,2,True,False,1
R00822,C0074,P0015,1,Solid BeautyGlow Automotive item. The Resistance Bands performs adequately.,2023-11-19 03:13:00,5,True,False,0
R00823,C0009,P0009,1,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-12-04 20:33:00,5,True,False,1
R00824,C0128,P0013,1,The Coffee Maker is a reasonable Clothing option. BeautyGlow quality is fine.,2023-09-21 13:40:00,4,False,False,0
R00825,C0097,P0005,3,INCREDIBLE!!! BUY!!!,2023-06-06 07:52:00,2,True,False,1
R00826,C0075,P0017,2,Received the Electric Toothbrush quickly. The AutoParts Clothing quality is solid.,2023-10-11 19:32:00,5,True,False,0
R00827,C0080,P0026,3,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-06-09 10:26:00,4,False,False,1
R00828,C0067,P0013,2,Great product! The Coffee Maker is exactly what I needed for Clothing.,2023-06-16 07:31:00,3,False,False,0
R00829,C0019,P0037,3,The Running Shoes from AutoParts works well. Good Clothing item for the price.,2023-10-20 15:08:00,3,False,False,0
R00830,C0070,P0047,1,BEST EVER !!!!!,2023-07-29 00:59:00,5,True,False,1
R00831,C0015,P0002,1,Fantastic! Highly recommend! Five stars!,2023-09-08 12:44:00,1,True,False,1
R00832,C0033,P0028,3,Disappointing. Waste of money. Regret buying.,2023-08-30 06:21:00,5,True,False,0
R00833,C0112,P0004,1,BEST EVER !!!!!,2023-06-12 00:55:00,4,False,False,1
R00834,C0185,P0016,1,Decent Books product. The Desk Organizer does what it says.,2023-08-02 09:08:00,5,True,False,1
R00835,C0156,P0026,2,Received the Plant Pot Set quickly. The ReadWell Sports quality is solid.,2023-07-27 14:45:00,2,False,False,0
R00836,C0078,P0024,3,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-08-28 13:45:00,5,True,False,1
R00837,C0160,P0032,2,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-07-07 01:15:00,3,True,False,1
R00838,C0179,P0029,3,Received the Sleep Mask quickly. The TechPro Home & Garden quality is solid.,2023-06-22 01:17:00,1,True,False,0
R00839,C0157,P0025,2,love love love it it it best best best,2023-06-14 21:19:00,1,True,False,1
R00840,C0009,P0035,2,Love the Yoga Mat Premium! Best Kitchen I've tried from StyleCo.,2023-08-27 23:53:00,5,True,False,0
R00841,C0160,P0028,2,The Cooking Utensils from Budget works well. Good Automotive item for the price.,2023-10-15 14:27:00,5,False,False,0
R00842,C0147,P0047,3,Good Health choice. The Desk Organizer fits my needs.,2023-06-04 08:51:00,3,False,False,0
R00843,C0175,P0018,1,Love the Baby Stroller! Best Sports I've tried from Generic.,2023-12-18 20:51:00,4,True,False,0
R00844,C0198,P0039,1,WOW!!! BUY!!!,2023-06-03 14:02:00,5,True,True,1
R00845,C0092,P0031,3,The KitchenKing Handheld Vacuum is okay. Expected more for a Books item.,2023-06-17 14:11:00,4,False,False,1
R00846,C0067,P0050,2,BEST EVER !!!!!,2023-06-30 20:02:00,4,True,True,0
R00847,C0048,P0044,3,Love the Coffee Maker! Best Kitchen I've tried from Budget.,2023-08-05 00:43:00,3,False,False,1
R00848,C0091,P0035,3,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-08-23 18:23:00,2,True,False,1
R00849,C0175,P0027,1,Good Kitchen choice. The Soccer Ball fits my needs.,2023-11-14 11:30:00,2,True,False,0
R00850,C0076,P0040,1,Decent Clothing product. The Vitamin D Supplement does what it says.,2023-08-20 16:45:00,5,True,False,1
R00851,C0200,P0048,3,The Electric Toothbrush arrived on time. As a Sports product it meets expectations.,2023-12-13 20:05:00,5,True,False,0
R00852,C0020,P0015,3,Fantastic! Highly recommend! Five stars!,2023-10-14 01:38:00,1,True,False,1
R00853,C0121,P0043,3,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-08-02 11:14:00,5,True,False,1
R00854,C0117,P0021,3,Amazing! The SportMax Air Fryer exceeded expectations. Good Kitchen.,2023-06-20 11:41:00,4,True,False,0
R00855,C0124,P0039,1,Awful product. Complete waste. Returned immediately.,2023-08-02 13:43:00,5,False,False,1
R00856,C0150,P0043,1,Good Kitchen choice. The Car Phone Mount fits my needs.,2023-10-05 20:56:00,3,True,False,0
R00857,C0198,P0013,1,Great product! The Coffee Maker is exactly what I needed for Clothing.,2023-06-26 04:55:00,3,False,False,0
R00858,C0009,P0028,1,Received the Cooking Utensils quickly. The Budget Automotive quality is solid.,2023-09-11 22:35:00,2,False,False,0
R00859,C0062,P0046,2,WOW!!! BUY!!!,2023-12-07 11:28:00,4,False,True,1
R00860,C0105,P0041,2,Solid EcoFriendly Books item. The Children's Puzzle Set performs adequately.,2023-10-09 02:09:00,3,True,False,1
R00861,C0002,P0038,3,great great great product product product buy buy buy now now now,2023-12-15 03:14:00,4,False,False,1
R00862,C0077,P0032,2,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-08-21 05:09:00,4,True,False,1
R00863,C0011,P0048,3,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-08-13 08:31:00,5,True,False,1
R00864,C0113,P0015,1,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-10-09 05:01:00,5,True,False,1
R00865,C0154,P0003,3,Disappointing. Waste of money. Regret buying.,2023-10-25 13:46:00,5,True,False,1
R00866,C0114,P0034,1,Good Automotive choice. The Garden Hose 50ft fits my needs.,2023-10-05 08:05:00,5,True,False,0
R00867,C0036,P0018,3,The Baby Stroller arrived on time. As a Sports product it meets expectations.,2023-08-25 08:29:00,5,True,False,0
R00868,C0162,P0048,3,Received the Electric Toothbrush quickly. The TechPro Sports quality is solid.,2023-10-12 10:12:00,4,True,False,0
R00869,C0143,P0043,3,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-07-21 08:30:00,3,False,False,1
R00870,C0039,P0032,1,Good Electronics choice. The Fitness Tracker Pro fits my needs.,2023-07-25 00:27:00,2,True,False,1
R00871,C0018,P0032,3,Decent Electronics product. The Fitness Tracker Pro does what it says.,2023-08-29 15:33:00,1,True,False,0
R00872,C0169,P0012,2,Good Books choice. The Car Phone Mount fits my needs.,2023-08-15 03:14:00,4,True,False,0
R00873,C0029,P0049,2,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-08-21 21:07:00,5,True,False,1
R00874,C0089,P0045,2,The Camping Tent 4-Person is a reasonable Health option. StyleCo quality is fine.,2023-08-08 16:13:00,5,True,True,0
R00875,C0105,P0004,3,Good Sports choice. The Yoga Mat Premium fits my needs.,2023-06-14 08:31:00,4,True,False,0
R00876,C0187,P0015,2,The Resistance Bands from BeautyGlow works well. Good Automotive item for the price.,2023-11-08 03:39:00,3,True,False,0
R00877,C0157,P0022,1,Disappointing. Waste of money. Regret buying.,2023-12-14 17:04:00,5,False,False,1
R00878,C0168,P0004,3,BEST BEST BEST!!! AMAZING!!! MUST BUY!!! !!! ??? ...,2023-07-12 11:21:00,5,False,False,1
R00879,C0106,P0014,3,Fantastic! Highly recommend! Five stars!,2023-07-11 09:19:00,1,True,False,1
R00880,C0007,P0015,3,The BeautyGlow Resistance Bands is okay. Expected more for a Automotive item.,2023-12-07 08:55:00,1,True,False,0
R00881,C0022,P0005,1,Fantastic! Highly recommend! Five stars!,2023-11-02 04:06:00,1,True,False,1
R00882,C0189,P0038,2,INCREDIBLE!!! BUY!!!,2023-09-26 06:06:00,5,False,False,1
R00883,C0068,P0042,3,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-08-12 22:34:00,5,True,False,1
R00884,C0130,P0016,2,great great great product product product buy buy buy now now now,2023-10-26 00:25:00,5,False,False,1
R00885,C0198,P0015,2,INCREDIBLE!!! BUY!!!,2023-07-14 06:55:00,4,False,True,1
R00886,C0126,P0038,1,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-10-05 08:26:00,4,False,True,1
R00887,C0080,P0048,2,The Electric Toothbrush from TechPro works well. Good Sports item for the price.,2023-12-11 17:50:00,3,True,False,0
R00888,C0126,P0035,2,WOW!!! BUY!!!,2023-12-05 02:58:00,4,True,False,1
R00889,C0027,P0028,3,The Cooking Utensils from Budget works well. Good Automotive item for the price.,2023-09-21 03:02:00,5,False,False,1
